newID,Study_Number,Utterance_Number,Search_Task,Task_Order,System_Number,Action,Speaker,Content,Duration,Speech_Act,Search_Action
838,10,41,Conference,1,1,Speech,User," Yes, please.",10,S10,
839,10,42,Conference,1,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,8,S2,
840,10,,Conference,1,1,Search,Agent,,19,,SR3
841,10,43,Conference,1,1,Speech,Agent, I am trying to find the top natural language processing conferences in 2020 and located in North America from the website Guide to Research. This is the best ones which I found,14,S4,
842,10,44,Conference,1,1,Speech,Agent, Conference of the North American chapter of the Association for Computational Linguistics Human Language Technologies. It will be held between June 2nd 2019 in june 7th 2019 at Minneapolis United States,14,S4,
844,10,45,Conference,1,1,Speech,Agent," and  meeting of the Association for Computational Linguistics. It will be held between July 5th 2020 in July 10 2020 of Seattle, United States.",16,S4,
847,10,46,Conference,1,1,Speech,User,Joana  Can  you repeat that?,4,S9,
848,10,48,Conference,1,1,Speech,Agent," I am trying to find the top natural language processing conferences in 2020 and located in North America. From the Website Guide to Research, This is the best ones which I found",13,S9,
849,10,51,Conference,1,1,Speech,Agent," Conference of the North American Chapter of the Association for Computational Linguistics Human Language Technologies. It will be held between June 2nd 2019 in June 7th 2019 at Minneapolis, United States",15,S9,
851,10,52,Conference,1,1,Speech,Agent," and  leading of the Association for Computational Linguistics. It will be held between July 5th 2020 and July 10 2020 of Seattle, United States.",12,S9,
852,10,53,Conference,1,1,Speech,User, Can you repeat that last part?,5,S9,
853,10,55,Conference,1,1,Speech,Agent, I am trying to find the top natural language processing conferences in 2020 and located in North America. From the website Guide to Research. This is the best ones which I found,13,S9,
854,10,56,Conference,1,1,Speech,Agent, Conference of the North American Chapter of the Association for Computational Linguistics Human Language Technologies. It will be held between June 2nd 2019 in june 7th 2019 at Minneapolis United States,15,S9,
857,10,57,Conference,1,1,Speech,Agent," and  meeting of the Association for Computational Linguistics.  It will be held between July 5th 2020 and July 10th 2020 Seattle, United States.",24,S9,
860,10,59,Conference,1,1,Speech,User, yeah. Out Joana bye Joana,11,S12,
861,10,-1,Perfume,2,0,Speech,User," Hey, Joana.",2,S12,
862,10,2,Perfume,2,0,Speech,Agent," Hi, I am Joanna. How may I help you today.",4,S12,
864,10,3,Perfume,2,0,Speech,User, Can you tell me what bergamot is  in perfumes.,7,S1,
865,10,4,Perfume,2,0,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",8,S2,
866,10,,Perfume,2,0,Search,Agent,,15,,SR1
867,10,,Perfume,2,0,Search,Agent,,15,,SR2
869,10,6,Perfume,2,0,Speech,Agent, According to fragrantica.com This is what I came up with when I searched Bergamot.  The essential oil of Bergamot ideas expressed from the right fruit feeling is used extensively in perfumery for its sweet freshness.,16,S4,
873,10,7,Perfume,2,0,Speech,User,Joana. Can you tell me  what are the best selling  perfumes have? Bergamot  as one of the percent.,16,S1,
874,10,9,Perfume,2,0,Speech,Agent, Do you have any specific preferences? It could help me narrow the results down.,8,S5,
875,10,13,Perfume,2,0,Speech,User, I'd like it to be less than $100,24,S1,
876,10,14,Perfume,2,0,Speech,Agent, is this perfume search going to be for men or women,4,S5,
877,10,15,Perfume,2,0,Speech,User, for men.,4,S6,
878,10,16,Perfume,2,0,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,5,S2,
879,10,,Perfume,2,0,Search,Agent,,6,,SR3
880,10,17,Perfume,2,0,Speech,Agent, I am reading from the website Bespoke Unit. I am filtering those perfumes with Bergamot mentioned in the description these are the three perfumes for men and less than 100 U. S. Dollars.,12,S4,
881,10,18,Perfume,2,0,Speech,Agent," One Giorgio Armani code Best prices $85 for 125 milliliters. Contains Bergamot, lemon pepper",11,S4,
882,10,19,Perfume,2,0,Speech,Agent," two Jean Paul Gautier. Ultra male Best price is $71 for 125 milliliters. Contains pear, mint, Bergamot and lavender and",13,S4,
884,10,20,Perfume,2,0,Speech,Agent," three victor and rolf  spicebomb. Best prices. $52 for 50 millilitres leaders contained. Bergamot, Pepper and Eiemi.",14,S4,
885,10,21,Perfume,2,0,Speech,User," Hey, Jonah, can you repeat that? And also tell me the ratings for each one",7,S9,
886,10,23,Perfume,2,0,Speech,Agent, I am reading from the website. They spoke unit. I am filtering those perfumes with Bergen not mentioned in the description. These air the three perfumes for men and less than 100 U. S. Dollars.,12,S9,
887,10,24,Perfume,2,0,Speech,Agent," One Giorgio Armani code Best prices $85 for 125 milliliters. Contains Bergamot, lemon pepper",11,S9,
888,10,25,Perfume,2,0,Speech,Agent," two Jean Paul Gautier. Ultra male Best price is $71 for 125 milliliters. Contains pear, mint, Bergamot and lavender and",13,S9,
890,10,26,Perfume,2,0,Speech,Agent," three victor and rolf  spicebomb. Best prices. $52 for 50 millilitres leaders contained. Bergamot, Pepper and Eiemi.",14,S9,
892,10,27,Perfume,2,0,Speech,User," Joanna, Can you tell me the reviews for Jean Paul Ultra Male  perfume?",7,S1,
893,10,29,Perfume,2,0,Speech,Agent," Okay, please let me look into it. Gives me a few minutes.",10,S2,
894,10,,Perfume,2,0,Search,Agent,,26,,SR1
895,10,,Perfume,2,0,Search,Agent,,26,,SR3
896,10,31,Perfume,2,0,Speech,Agent," According to amazon dot com, the Jean Paul Gautier Ultra Male has a 4.7 stars out of five.",11,S4,
898,10,32,Perfume,2,0,Speech,User, And how much did that cost  on Amazon?,16,S1,
899,10,33,Perfume,2,0,Speech,Agent," According to amazon dot com, the Jean Paul Gautier Ultra male cost $78.5",41,S4,
900,10,37,Perfume,2,0,Speech,User,bye Joana,-1427,S12,
901,11,1,Sickness,0,0,Speech,User," Hi, Joanna.",2,S12,
902,11,2,Sickness,0,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,5,S12,
903,11,3,Sickness,0,0,Speech,User, Why? Why am I sneezing?,5,S1,
904,11,4,Sickness,0,0,Speech,Agent," Can you tell me more about what you are looking for? I am a good listener. Just saying,",6,S5,
906,11,5,Sickness,0,0,Speech,User, uh  I have been sneezing and have red watery eyes. Why is that,10,S1,
907,11,6,Sickness,0,0,Speech,Agent, okay? Please let me look into it. Gives me a few minutes.,6,S2,
908,11,,Sickness,0,0,Search,Agent,,8,,SR3
909,11,8,Sickness,0,0,Speech,Agent," This is from Heartland Health centers. Allergy or hay fever symptoms are familiar to sufferers. People will have it itchy nose, throat and eyes. They may have nasal congestion and watery red eyes.",16,S4,
910,11,,Sickness,0,0,Search,Agent,,10,,SR4
912,11,9,Sickness,0,0,Speech,User," What can I do? Um,  reduce the symptoms.",7,S1,
914,11,10,Sickness,0,0,Speech,Agent," This is the summary of information found on Signa and Health Line.  There is no permanent cure for allergic rhinitis. One of the best things you can deal is to avoid the things that cause your allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and Sinus pressure. I dropped the nasal sprays can help relieve the genus. Your doctor may recommend immunotherapy or allergy shots. If you have severe allergies,",31,S4,
915,11,12,Sickness,0,0,Speech,User, can you repeat that?,2,S9,
917,11,14,Sickness,0,0,Speech,Agent, This is a summary of information found on Signa and Health Line.  There is no permanent cure for allergic rhinitis. One of the best things you can dio is to avoid the things that cause your allergies. You can take anti histamines to treat allergens. You can also use decongestants to relieve a stuffy nose and Sinus pressure. I dropped the nasal sprays can help relieve the genus. Your doctor? They recommend immunotherapy or allergy shots if you have severe allergies.,37,S9,
918,11,15,Sickness,0,0,Speech,User," Bye, Joanna.",6,S12,
919,11,1,Conference,1,0,Speech,User," Hi, Joanna.",3,S12,
920,11,2,Conference,1,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,5,S12,
921,11,3,Conference,1,0,Speech,User," Uh, are there any artificial intelligence conference in Europe.",13,S1,
922,11,4,Conference,1,0,Speech,Agent," Okay, please let me look into it. Gives me a few minutes.",31,S2,
923,11,5,Conference,1,0,Speech,Agent," Do you have a specific time frame, which you would like me to after the Cleary? It could help me narrow down the rebound.",10,S5,
925,11,6,Conference,1,0,Speech,User," Yes.  Could you finally, A conference. That would be in, uh, late 2020.",10,S10,
926,11,7,Conference,1,0,Speech,Agent, I'm having a problem processing the request. Can you restate the question slowing?,8,S9,
931,11,9,Conference,1,0,Speech,User, Can you find me a artificial  intelligence conference in Europe?  That is  in the later half off  the year 2020.,-1,S1,
932,11,,Conference,1,0,Search,Agent,,11,,SR3
933,11,14,Conference,1,0,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,12,S2,
934,11,15,Conference,1,0,Speech,Agent, I am trying to find the top artificial intelligence conferences in late 2020 and located in Europe from the website Guide to Research. This is the one which I found,12,S4,
936,11,16,Conference,1,0,Speech,Agent, European Conference on computer vision. It will be held between August 23rd 2020 and August 28 2020 Glassgow United Kingdom.  There was another one,12,S4,
937,11,17,Conference,1,0,Speech,Agent," international conference on machine learning. It will be held between July 13 2020 in July 18 2020 in Vienna, Austria.",12,S4,
938,11,19,Conference,1,0,Speech,User, Can you repeat that?,7,S9,
939,11,20,Conference,1,0,Speech,Agent, I am trying to find the top artificial intelligence conferences in late 2020 and located in Europe from the Website Guide to Research. This is the one which I found,13,S9,
941,11,21,Conference,1,0,Speech,Agent, European Conference on computer vision. It will be held between August 23rd 2020 and August 28 2020 glassgow United Kingdom.  There was another one,12,S9,
942,11,22,Conference,1,0,Speech,Agent," international conference on machine learning. It will be held between July 13th 2020 in July 18 2020 in Vienna, Austria.",35,S9,
943,11,24,Conference,1,0,Speech,User,"Bye, Joanna.",5,S12,
944,11,1,Perfume,2,1,Speech,User,Hi Anna.,2,S12,
945,11,2,Perfume,2,1,Speech,Agent," Hi, I am Joanna. How may I help you today?",6,S12,
946,11,,Perfume,2,1,Search,Agent,,10,,SR3
948,11,3,Perfume,2,1,Speech,User, Are there any  perfumes with a Bergamot scent under $100.,15,S1,
949,11,4,Perfume,2,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,9,S2,
950,11,,Perfume,2,1,Search,Agent,,5,,SR1
951,11,6,Perfume,2,1,Speech,Agent, Are you looking for mens Women or unisex perfumes,5,S5,
952,11,7,Perfume,2,1,Speech,User, men.,15,S6,
953,11,,Perfume,2,1,Search,Agent,,13,,SR1
954,11,8,Perfume,2,1,Speech,Agent," Based on your price preference, I am going to use the query Men's perfume Bergamot, Mont. Less than $100. Is that all right?",9,S5,
955,11,9,Perfume,2,1,Speech,User, Yes.,3,S10,
956,11,10,Perfume,2,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,7,S2,
957,11,,Perfume,2,1,Search,Agent,,3,,SR3
958,11,11,Perfume,2,1,Speech,Agent, I am reading from the website bespoke. I am filtering those perfumes with Bergamot mentioned in the description there are three perfumes for men and less than 100 U. S. Dollars.,12,S4,
959,11,12,Perfume,2,1,Speech,Agent," One Georgia Armani Code Best prices. $85 for 125 milliliters. Contains Bergamot, Lemon, Pepper",11,S4,
960,11,13,Perfume,2,1,Speech,Agent, two Jean Paul Gautier. Ultra male Best prices. $71 for 125 milliliters. Contains pear mint Bergamot and lavender and,13,S4,
962,11,14,Perfume,2,1,Speech,Agent," three victor and rolf  spice bomb. Best price is $52 for 50 million leaders. Contains Bergamot, Pepper and Eieme.",14,S4,
963,11,15,Perfume,2,1,Speech,User, Which one of those would be a fall option?,13,S1,
964,11,17,Perfume,2,1,Speech,Agent," Okay, please let me look into it. Give me a few minutes",5,S2,
965,11,,Perfume,2,1,Search,Agent,,8,,SR3
966,11,,Perfume,2,1,Search,Agent,,5,,SR1
967,11,18,Perfume,2,1,Speech,Agent," based on your preferences. Now I am searching with the query Men's perfume Berga, Mont fall less than $100. Is that all right?",13,S5,
968,11,19,Perfume,2,1,Speech,User, No. Can you add a fall seasonal preference,17,S8,
969,11,20,Perfume,2,1,Speech,Agent, based on your preferences. Now I am searching with the query. Men's perfume Bergen Lot fall less than 100 U. S. Dollars.,21,S5,
970,11,21,Perfume,2,1,Speech,Agent, Is that all right?,2,S5,
971,11,22,Perfume,2,1,Speech,User, Yeah.,7,S10,
972,11,23,Perfume,2,1,Speech,Agent," I am reading from the website Bespoke Unit. I am filtering those perfumes with Bergamot and Fall mentioned in the description in less than $100 1 Jean Paul Gautier, Ultra male, suitable for fall and winter. Best price is",16,S4,
973,11,24,Perfume,2,1,Speech,Agent, $71 for 125 milliliters. Contains Pear mint Bergamot and lavender,15,S4,
